Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02,22.21960257971681,22.745065646344127,22.210219086955114,22.688766479492188,3931900,0.0,0
2019-01-03,22.632469060839856,22.707535219013522,22.407268796600476,22.548019409179688,3540500,0.0,0
2019-01-04,22.942117222160054,23.12978172302246,22.810750102866145,23.12978172302246,2438900,0.0,0
2019-01-07,23.111013195639643,23.4206613016566,23.082864506731543,23.383129119873047,2924300,0.0,0
2019-01-08,23.60832985008737,23.683396010591682,23.411281849907958,23.6364803314209,3044900,0.0,0
2019-01-09,23.79599412964748,24.077491760253906,23.730311468487198,24.077491760253906,2681100,0.0,0
2019-01-10,23.94612786943243,24.208858529779587,23.84291123017125,24.180709838867188,2847900,0.0,0
2019-01-11,24.011811038009515,24.396525332771905,23.98366055678845,24.133792877197266,2581100,0.0,0
2019-01-14,24.021191518601498,24.255773463529795,24.021191518601498,24.227622985839844,2087900,0.0,0
2019-01-15,24.237007884612193,24.377756701791647,24.227624391504452,24.358989715576172,2452100,0.0,0
2019-01-16,24.387143578367027,24.527892415073946,24.387143578367027,24.43406105041504,2464400,0.0,0
2019-01-17,24.36837110049313,24.73432014116219,24.274539756970036,24.631103515625,2144500,0.0,0
2019-01-18,24.828152985567463,24.90322092847291,24.762470325243466,24.790620803833008,7020000,0.0,0
2019-01-22,24.565420732053283,24.72493652082187,24.424671927779393,24.546653747558594,2694400,0.0,0
2019-01-23,24.668637978508144,24.68740317375742,24.39652206563441,24.499738693237305,2225900,0.0,0
2019-01-24,24.509126149017114,24.640491485595703,24.48097566701378,24.640491485595703,2268600,0.0,0
2019-01-25,24.790620467880164,24.978286743164062,24.781236975144143,24.978286743164062,1775900,0.0,0
2019-01-28,24.687404334599957,24.931369781494144,23.458195396922346,24.93136978149414,1932800,0.0,0
2019-01-29,24.987669771808797,25.109653394130188,24.959521081825656,25.08150291442871,1807700,0.0,0
2019-01-30,25.222251349872295,25.41930112534885,25.090886026033463,25.297317504882812,2436800,0.0,0
2019-01-31,25.33485159699027,25.438068231761942,25.287935921031316,25.38176727294922,2551800,0.0,0
2019-02-01,25.40991721078317,25.513133843354943,25.372385028759613,25.456832885742188,4041200,0.0,0
2019-02-04,25.306701392932,25.541283354715745,24.415291011984763,25.522518157958984,1743000,0.0,0
2019-02-05,25.56943465169974,25.67265129089355,25.513135480193295,25.672651290893555,8221300,0.0,0
2019-02-06,25.59758431414105,25.644499990610463,25.50375117148388,25.522518157958984,1688200,0.0,0
2019-02-07,25.33485097364815,25.46621629487574,25.15656818789766,25.344234466552734,1808500,0.0,0
2019-02-08,25.34423824776399,25.363005236373077,25.137806742219663,25.287939071655273,1773200,0.0,0
2019-02-11,25.241018759118244,25.297317928890184,25.053354263305664,25.053354263305664,3266600,0.0,0
2019-02-12,25.259784820129777,25.372384945266475,25.19410215951598,25.344234466552734,2139200,0.0,0
2019-02-13,25.34423497033833,25.456833307994955,25.278552308418917,25.297317504882812,2156200,0.0,0
2019-02-14,25.20348627253055,25.466216921449988,25.100269637758878,25.38176727294922,2593500,0.0,0
2019-02-15,25.531900058452695,25.738333331834728,25.50375136824122,25.719566345214844,1957600,0.0,0
2019-02-19,25.588198791298847,25.95414604994542,25.578815298805576,25.907230377197266,1054500,0.0,0
2019-02-20,25.963532348660774,26.216881304207263,25.963532348660774,26.169963836669922,1317200,0.0,0
2019-02-21,26.085514693015185,26.14181565515684,25.95414936078816,26.038599014282227,1890000,0.0,0
2019-02-22,26.160579098472702,26.245028746303515,26.057364254238166,26.179346084594727,1300600,0.0,0
2019-02-25,26.198113654476888,26.273179810919356,26.151197977844728,26.160579681396484,1050300,0.0,0
2019-02-26,26.141815883727233,26.282564710875167,26.113665402410273,26.20749855041504,1538500,0.0,0
2019-02-27,26.19811575282828,26.301332397348236,26.10428260233,26.273181915283203,1309200,0.0,0
2019-02-28,26.198115605686414,26.226266087593338,26.076133763526702,26.13243293762207,1842500,0.0,0
2019-03-01,26.132428251115314,26.263793563685365,25.98229595397293,26.01044464111328,3092400,0.0,0
2019-03-04,26.019831248500516,26.057365222138767,25.757100591906234,25.944765090942383,3005300,0.0,0
2019-03-05,25.954149168606524,25.982299649468906,25.879083009358574,25.92599868774414,2185800,0.0,0
2019-03-06,25.86969936245136,25.925998534124126,25.72895053841024,25.785249710083008,3156600,0.0,0
2019-03-07,25.78524955561986,25.813400036146813,25.578818067577377,25.644500732421875,2923300,0.0,0
2019-03-08,25.550665026400754,25.653881654936974,25.428683202445576,25.635114669799805,2098500,0.0,0
2019-03-11,25.672647037675027,25.888461984127407,25.672647037675027,25.86031150817871,2017000,0.0,0
2019-03-12,25.897850810522396,26.001065664158173,25.85093334094389,25.991683959960938,4222300,0.0,0
2019-03-13,26.066750269557726,26.16058162981052,26.066750269557726,26.13243293762207,2202300,0.0,0
2019-03-14,26.076131663013978,26.085513366508753,25.98229852060126,26.01983070373535,1853000,0.0,0
2019-03-15,26.010449193841247,26.14181631912324,26.010449193841247,26.047983169555664,1798100,0.0,0
2019-03-18,26.029211923338963,26.245026879234292,26.029211923338963,26.23564338684082,1574800,0.0,0
2019-03-19,26.46084625567143,26.57344459615164,26.179346825034205,26.216880798339844,1660400,0.0,0
2019-03-20,26.1324310697968,26.32947905990575,26.019830939935723,26.188730239868164,2053500,0.0,0
2019-03-21,26.038598546526433,26.16996387639362,26.029215053004723,26.141815185546875,2606700,0.0,0
2019-03-22,25.963529289554934,26.00106146944426,25.700796871456948,25.738330841064453,3059600,0.0,0
2019-03-25,25.738333994039646,25.83216713983489,25.60696866375734,25.72895050048828,3680400,0.0,0
2019-03-26,25.822783295299473,26.010447794620827,25.822783295299473,25.916616439819336,1607100,0.0,0
2019-03-27,25.916614993389125,25.925996696570976,25.70079823612286,25.813398361206055,7196300,0.0,0
2019-03-28,25.766483496976413,25.93538280678684,25.75710179284779,25.87908363342285,1930100,0.0,0
2019-03-29,26.047981063991802,26.123047219634266,25.879081766366674,25.935380935668945,2722900,0.0,0
2019-04-01,26.123049590373352,26.273181915283207,26.0573669219401,26.273181915283203,2499200,0.0,0
2019-04-02,26.26379842126153,26.29194890332656,26.123049590373352,26.273181915283203,2207800,0.0,0
2019-04-03,26.367013230267062,26.46084637423324,26.245029606195526,26.30133056640625,2861000,0.0,0
2019-04-04,26.245030808935145,26.33886395720144,26.216882117258162,26.320096969604492,1850900,0.0,0
2019-04-05,26.320093940778765,26.42331057096572,26.20749560759139,26.41392707824707,3101200,0.0,0
2019-04-08,26.45145947819577,26.61097526550293,26.41392550955026,26.61097526550293,4805000,0.0,0
2019-04-09,26.507760960166998,26.507760960166998,26.36701214487083,26.451461791992188,2034300,0.0,0
2019-04-10,26.413929799003963,26.58282910590067,26.413929799003963,26.564062118530273,2974100,0.0,0
